,coords_str,lat,lon,distance_to_center,p,q,r,dl_done,asian,european,fast,night_life,other,sweet,all
2495,-11_22_-11,48.8736196361879,2.3359529181943057,3299,-11,22,-11,1.0,4.0,7.0,9.0,1.0,2.0,1.0,25.0
2496,-12_22_-10,48.87310691993979,2.3346031834846968,3304,-12,22,-10,1.0,4.0,7.0,8.0,2.0,0.0,3.0,25.0
2497,-13_22_-9,48.872594203691655,2.3332534487750887,3318,-13,22,-9,1.0,4.0,6.0,13.0,2.0,0.0,4.0,30.0
2498,-14_22_-8,48.872081487443545,2.33190371406548,3340,-14,22,-8,1.0,2.0,5.0,8.0,2.0,0.0,2.0,20.0
2499,-15_22_-7,48.87156877119543,2.330553979355872,3371,-15,22,-7,1.0,0.0,9.0,6.0,2.0,0.0,1.0,19.0
2500,-16_22_-6,48.87105605494731,2.329204244646263,3411,-16,22,-6,1.0,0.0,11.0,5.0,3.0,2.0,0.0,22.0
2501,-17_22_-5,48.870543338699186,2.3278545099366545,3459,-17,22,-5,1.0,0.0,10.0,4.0,4.0,2.0,1.0,22.0
2502,-18_22_-4,48.87003062245107,2.326504775227046,3515,-18,22,-4,1.0,1.0,11.0,4.0,2.0,1.0,2.0,22.0
2503,-19_22_-3,48.869517906202965,2.325155040517437,3579,-19,22,-3,1.0,0.0,10.0,6.0,1.0,1.0,2.0,21.0
2504,-20_22_-2,48.86900518995483,2.3238053058078285,3649,-20,22,-2,1.0,1.0,11.0,6.0,2.0,1.0,3.0,25.0
2505,-21_22_-1,48.86849247370672,2.3224555710982204,3726,-21,22,-1,1.0,1.0,8.0,5.0,4.0,2.0,3.0,24.0
2506,-22_22_0,48.8679797574586,2.3211058363886115,3810,-22,22,0,1.0,1.0,4.0,3.0,5.0,1.0,0.0,15.0
2507,-23_22_1,48.86746704121048,2.319756101679003,3900,-23,22,1,1.0,1.0,3.0,1.0,5.0,1.0,0.0,12.0
2508,-24_22_2,48.86695432496237,2.3184063669693944,3994,-24,22,2,1.0,0.0,3.0,0.0,3.0,1.0,0.0,8.0
2509,-25_22_3,48.86644160871425,2.3170566322597863,4095,-25,22,3,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0
2510,-26_22_4,48.865928892466115,2.3157068975501773,4199,-26,22,4,1.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0
2511,-27_22_5,48.865416176218005,2.314357162840569,4309,-27,22,5,1.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0
2512,-28_22_6,48.8649034599699,2.3130074281309603,4422,-28,22,6,1.0,0.0,1.0,3.0,1.0,0.0,0.0,6.0
2513,-29_22_7,48.86439074372177,2.3116576934213517,4539,-29,22,7,1.0,0.0,2.0,2.0,1.0,0.0,0.0,6.0
2514,-30_22_8,48.86387802747365,2.310307958711743,4660,-30,22,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0
2515,7_23_-30,48.88387396115026,2.36024814296726,4708,7,23,-30,1.0,6.0,0.0,3.0,0.0,0.0,0.0,10.0
2516,6_23_-29,48.883361244902154,2.3588984082576507,4592,6,23,-29,1.0,6.0,0.0,4.0,0.0,0.0,0.0,11.0
2517,5_23_-28,48.88284852865403,2.3575486735480427,4479,5,23,-28,1.0,5.0,0.0,2.0,0.0,0.0,0.0,8.0
2518,4_23_-27,48.88233581240591,2.356198938838434,4371,4,23,-27,1.0,3.0,1.0,3.0,0.0,0.0,1.0,9.0
2519,3_23_-26,48.88182309615779,2.3548492041288256,4267,3,23,-26,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0
2520,2_23_-25,48.88131037990967,2.3534994694192166,4167,2,23,-25,1.0,1.0,6.0,0.0,0.0,0.0,0.0,8.0
2521,1_23_-24,48.88079766366154,2.3521497347096085,4073,1,23,-24,1.0,1.0,7.0,0.0,0.0,0.0,0.0,9.0
2522,0_23_-23,48.880284947413436,2.3508,3983,0,23,-23,1.0,1.0,8.0,1.0,0.0,0.0,0.0,11.0
2523,-1_23_-22,48.87977223116533,2.3494502652903915,3900,-1,23,-22,1.0,2.0,11.0,3.0,0.0,2.0,0.0,19.0
2524,-2_23_-21,48.8792595149172,2.3481005305807834,3822,-2,23,-21,1.0,4.0,11.0,2.0,1.0,1.0,1.0,21.0
2525,-3_23_-20,48.87874679866909,2.3467507958711744,3750,-3,23,-20,1.0,4.0,11.0,4.0,1.0,2.0,1.0,24.0
2526,-4_23_-19,48.87823408242096,2.345401061161566,3686,-4,23,-19,1.0,7.0,12.0,4.0,2.0,6.0,3.0,35.0
2527,-5_23_-18,48.87772136617285,2.3440513264519574,3629,-5,23,-18,1.0,5.0,9.0,3.0,4.0,6.0,3.0,31.0
2528,-6_23_-17,48.877208649924725,2.3427015917423493,3579,-6,23,-17,1.0,5.0,8.0,6.0,5.0,8.0,3.0,36.0
2529,-7_23_-16,48.87669593367661,2.3413518570327403,3536,-7,23,-16,1.0,7.0,9.0,11.0,7.0,4.0,4.0,43.0
2530,-8_23_-15,48.87618321742849,2.340002122323132,3502,-8,23,-15,1.0,5.0,8.0,14.0,8.0,6.0,2.0,44.0
2531,-9_23_-14,48.875670501180366,2.338652387613523,3477,-9,23,-14,1.0,5.0,7.0,13.0,6.0,5.0,1.0,38.0
2532,-10_23_-13,48.87515778493226,2.3373026529039143,3459,-10,23,-13,1.0,2.0,8.0,11.0,2.0,4.0,0.0,28.0
2533,-11_23_-12,48.87464506868414,2.3359529181943057,3451,-11,23,-12,1.0,2.0,7.0,9.0,2.0,2.0,1.0,24.0
2534,-12_23_-11,48.87413235243603,2.3346031834846968,3451,-12,23,-11,1.0,3.0,3.0,9.0,2.0,1.0,2.0,21.0
2535,-13_23_-10,48.8736196361879,2.3332534487750887,3459,-13,23,-10,1.0,3.0,6.0,10.0,2.0,0.0,3.0,25.0
2536,-14_23_-9,48.87310691993979,2.33190371406548,3477,-14,23,-9,1.0,2.0,5.0,13.0,2.0,0.0,3.0,26.0
2537,-15_23_-8,48.872594203691655,2.330553979355872,3502,-15,23,-8,1.0,0.0,7.0,7.0,2.0,2.0,2.0,21.0
2538,-16_23_-7,48.872081487443545,2.329204244646263,3536,-16,23,-7,1.0,0.0,7.0,6.0,2.0,2.0,1.0,19.0
2539,-17_23_-6,48.87156877119543,2.3278545099366545,3579,-17,23,-6,1.0,2.0,5.0,5.0,1.0,1.0,0.0,15.0
2540,-18_23_-5,48.87105605494731,2.326504775227046,3629,-18,23,-5,1.0,2.0,7.0,4.0,0.0,1.0,1.0,16.0
2541,-19_23_-4,48.870543338699186,2.325155040517437,3686,-19,23,-4,1.0,2.0,12.0,6.0,0.0,0.0,4.0,25.0
2542,-20_23_-3,48.87003062245107,2.3238053058078285,3750,-20,23,-3,1.0,1.0,11.0,7.0,0.0,0.0,4.0,24.0
2543,-21_23_-2,48.869517906202965,2.3224555710982204,3822,-21,23,-2,1.0,1.0,13.0,6.0,3.0,0.0,3.0,27.0
2544,-22_23_-1,48.86900518995483,2.3211058363886115,3899,-22,23,-1,1.0,1.0,9.0,3.0,4.0,1.0,2.0,21.0
2545,-23_23_0,48.86849247370672,2.319756101679003,3983,-23,23,0,1.0,1.0,5.0,1.0,5.0,1.0,0.0,14.0
2546,-24_23_1,48.8679797574586,2.3184063669693944,4073,-24,23,1,1.0,1.0,3.0,1.0,5.0,1.0,0.0,12.0
2547,-25_23_2,48.86746704121048,2.3170566322597863,4167,-25,23,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0
2548,-26_23_3,48.86695432496237,2.3157068975501773,4267,-26,23,3,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0
2549,-27_23_4,48.86644160871425,2.314357162840569,4371,-27,23,4,1.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0
2550,-28_23_5,48.865928892466115,2.3130074281309603,4479,-28,23,5,1.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0
2551,-29_23_6,48.865416176218005,2.3116576934213517,4592,-29,23,6,1.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0
2552,-30_23_7,48.8649034599699,2.310307958711743,4708,-30,23,7,1.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0
2553,6_24_-30,48.88438667739839,2.3588984082576507,4762,6,24,-30,1.0,6.0,1.0,3.0,0.0,1.0,0.0,12.0
2554,5_24_-29,48.88387396115026,2.3575486735480427,4650,5,24,-29,1.0,5.0,0.0,3.0,0.0,0.0,0.0,9.0
2555,4_24_-28,48.883361244902154,2.356198938838434,4543,4,24,-28,1.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0
2556,3_24_-27,48.88284852865403,2.3548492041288256,4439,3,24,-27,1.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0
2557,2_24_-26,48.88233581240591,2.3534994694192166,4340,2,24,-26,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
2558,1_24_-25,48.88182309615779,2.3521497347096085,4246,1,24,-25,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
2559,0_24_-24,48.88131037990967,2.3508,4156,0,24,-24,1.0,0.0,7.0,0.0,0.0,1.0,0.0,9.0
2560,-1_24_-23,48.88079766366154,2.3494502652903915,4073,-1,24,-23,1.0,1.0,7.0,4.0,0.0,1.0,0.0,14.0
2561,-2_24_-22,48.880284947413436,2.3481005305807834,3994,-2,24,-22,1.0,3.0,8.0,6.0,2.0,1.0,1.0,22.0
2562,-3_24_-21,48.87977223116533,2.3467507958711744,3923,-3,24,-21,1.0,5.0,10.0,8.0,3.0,2.0,1.0,30.0
2563,-4_24_-20,48.8792595149172,2.345401061161566,3857,-4,24,-20,1.0,6.0,14.0,4.0,2.0,3.0,1.0,31.0
2564,-5_24_-19,48.87874679866909,2.3440513264519574,3798,-5,24,-19,1.0,6.0,10.0,4.0,2.0,3.0,3.0,29.0
2565,-6_24_-18,48.87823408242096,2.3427015917423493,3746,-6,24,-18,1.0,7.0,10.0,6.0,6.0,5.0,4.0,39.0
2566,-7_24_-17,48.87772136617285,2.3413518570327403,3702,-7,24,-17,1.0,6.0,9.0,10.0,5.0,5.0,3.0,39.0
2567,-8_24_-16,48.877208649924725,2.340002122323132,3666,-8,24,-16,1.0,6.0,8.0,12.0,7.0,5.0,1.0,40.0
2568,-9_24_-15,48.87669593367661,2.338652387613523,3637,-9,24,-15,1.0,5.0,7.0,15.0,7.0,5.0,1.0,41.0
2569,-10_24_-14,48.87618321742849,2.3373026529039143,3616,-10,24,-14,1.0,4.0,5.0,13.0,4.0,4.0,0.0,31.0
2570,-11_24_-13,48.875670501180366,2.3359529181943057,3604,-11,24,-13,1.0,2.0,3.0,7.0,2.0,3.0,0.0,18.0
2571,-12_24_-12,48.87515778493226,2.3346031834846968,3600,-12,24,-12,1.0,2.0,3.0,7.0,1.0,0.0,1.0,15.0
2572,-13_24_-11,48.87464506868414,2.3332534487750887,3604,-13,24,-11,1.0,2.0,5.0,9.0,1.0,0.0,3.0,21.0
2573,-14_24_-10,48.87413235243603,2.33190371406548,3616,-14,24,-10,1.0,2.0,6.0,12.0,1.0,0.0,3.0,25.0
2574,-15_24_-9,48.8736196361879,2.330553979355872,3637,-15,24,-9,1.0,1.0,6.0,9.0,1.0,1.0,3.0,22.0
2575,-16_24_-8,48.87310691993979,2.329204244646263,3666,-16,24,-8,1.0,0.0,5.0,6.0,1.0,2.0,2.0,17.0
2576,-17_24_-7,48.872594203691655,2.3278545099366545,3702,-17,24,-7,1.0,2.0,5.0,5.0,1.0,2.0,1.0,17.0
2577,-18_24_-6,48.872081487443545,2.326504775227046,3746,-18,24,-6,1.0,2.0,6.0,4.0,1.0,2.0,2.0,18.0
2578,-19_24_-5,48.87156877119543,2.325155040517437,3798,-19,24,-5,1.0,2.0,8.0,5.0,0.0,1.0,3.0,20.0
2579,-20_24_-4,48.87105605494731,2.3238053058078285,3857,-20,24,-4,1.0,2.0,11.0,5.0,0.0,0.0,4.0,23.0
2580,-21_24_-3,48.870543338699186,2.3224555710982204,3923,-21,24,-3,1.0,1.0,9.0,5.0,0.0,0.0,4.0,20.0
2581,-22_24_-2,48.87003062245107,2.3211058363886115,3994,-22,24,-2,1.0,1.0,9.0,4.0,3.0,0.0,2.0,20.0
2582,-23_24_-1,48.869517906202965,2.319756101679003,4073,-23,24,-1,1.0,1.0,6.0,2.0,4.0,0.0,1.0,15.0
2583,-24_24_0,48.86900518995483,2.3184063669693944,4156,-24,24,0,1.0,1.0,3.0,1.0,3.0,0.0,0.0,9.0
2584,-25_24_1,48.86849247370672,2.3170566322597863,4246,-25,24,1,1.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0
2585,-26_24_2,48.8679797574586,2.3157068975501773,4340,-26,24,2,1.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0
2586,-27_24_3,48.86746704121048,2.314357162840569,4439,-27,24,3,1.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0
2587,-28_24_4,48.86695432496237,2.3130074281309603,4543,-28,24,4,1.0,0.0,5.0,1.0,0.0,0.0,0.0,7.0
2588,-29_24_5,48.86644160871425,2.3116576934213517,4650,-29,24,5,1.0,0.0,5.0,1.0,0.0,0.0,0.0,7.0
2589,-30_24_6,48.865928892466115,2.310307958711743,4762,-30,24,6,1.0,3.0,5.0,1.0,0.0,0.0,0.0,10.0
2590,5_25_-30,48.8848993936465,2.3575486735480427,4821,5,25,-30,1.0,1.0,1.0,5.0,1.0,1.0,0.0,10.0
2591,4_25_-29,48.88438667739839,2.356198938838434,4714,4,25,-29,1.0,1.0,0.0,3.0,0.0,0.0,0.0,5.0
2592,3_25_-28,48.88387396115026,2.3548492041288256,4611,3,25,-28,1.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0
2593,2_25_-27,48.883361244902154,2.3534994694192166,4513,2,25,-27,1.0,0.0,2.0,3.0,1.0,0.0,0.0,7.0
2594,1_25_-26,48.88284852865403,2.3521497347096085,4419,1,25,-26,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
2595,0_25_-25,48.88233581240591,2.3508,4330,0,25,-25,1.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0
2596,-1_25_-24,48.88182309615779,2.3494502652903915,4246,-1,25,-24,1.0,0.0,3.0,3.0,0.0,1.0,0.0,8.0
2597,-2_25_-23,48.88131037990967,2.3481005305807834,4167,-2,25,-23,1.0,2.0,8.0,12.0,2.0,1.0,0.0,26.0
2598,-3_25_-22,48.88079766366154,2.3467507958711744,4095,-3,25,-22,1.0,3.0,10.0,11.0,3.0,1.0,1.0,30.0
2599,-4_25_-21,48.880284947413436,2.345401061161566,4028,-4,25,-21,1.0,5.0,12.0,9.0,5.0,3.0,1.0,36.0
2600,-5_25_-20,48.87977223116533,2.3440513264519574,3968,-5,25,-20,1.0,5.0,12.0,4.0,5.0,3.0,1.0,31.0
2601,-6_25_-19,48.8792595149172,2.3427015917423493,3915,-6,25,-19,1.0,4.0,12.0,8.0,6.0,3.0,4.0,38.0
2602,-7_25_-18,48.87874679866909,2.3413518570327403,3869,-7,25,-18,1.0,2.0,10.0,8.0,5.0,4.0,4.0,34.0
2603,-8_25_-17,48.87823408242096,2.340002122323132,3830,-8,25,-17,1.0,5.0,9.0,10.0,5.0,5.0,4.0,39.0
2604,-9_25_-16,48.87772136617285,2.338652387613523,3798,-9,25,-16,1.0,4.0,10.0,9.0,6.0,4.0,1.0,35.0
2605,-10_25_-15,48.877208649924725,2.3373026529039143,3774,-10,25,-15,1.0,3.0,7.0,8.0,4.0,4.0,1.0,28.0
2606,-11_25_-14,48.87669593367661,2.3359529181943057,3758,-11,25,-14,1.0,2.0,1.0,7.0,2.0,3.0,0.0,16.0
2607,-12_25_-13,48.87618321742849,2.3346031834846968,3750,-12,25,-13,1.0,1.0,1.0,4.0,1.0,1.0,0.0,9.0
2608,-13_25_-12,48.875670501180366,2.3332534487750887,3750,-13,25,-12,1.0,3.0,3.0,9.0,0.0,0.0,0.0,16.0
2609,-14_25_-11,48.87515778493226,2.33190371406548,3758,-14,25,-11,1.0,3.0,5.0,9.0,0.0,1.0,2.0,21.0
2610,-15_25_-10,48.87464506868414,2.330553979355872,3774,-15,25,-10,1.0,3.0,6.0,10.0,0.0,2.0,3.0,25.0
2611,-16_25_-9,48.87413235243603,2.329204244646263,3798,-16,25,-9,1.0,3.0,6.0,10.0,2.0,3.0,3.0,28.0
2612,-17_25_-8,48.8736196361879,2.3278545099366545,3830,-17,25,-8,1.0,2.0,4.0,5.0,2.0,2.0,1.0,17.0
2613,-18_25_-7,48.87310691993979,2.326504775227046,3869,-18,25,-7,1.0,3.0,5.0,3.0,2.0,2.0,1.0,17.0
2614,-19_25_-6,48.872594203691655,2.325155040517437,3915,-19,25,-6,1.0,4.0,7.0,5.0,2.0,3.0,1.0,23.0
2615,-20_25_-5,48.872081487443545,2.3238053058078285,3968,-20,25,-5,1.0,2.0,9.0,7.0,1.0,1.0,2.0,23.0
2616,-21_25_-4,48.87156877119543,2.3224555710982204,4028,-21,25,-4,1.0,3.0,10.0,6.0,1.0,1.0,3.0,25.0
2617,-22_25_-3,48.87105605494731,2.3211058363886115,4095,-22,25,-3,1.0,1.0,9.0,4.0,2.0,0.0,2.0,19.0
2618,-23_25_-2,48.870543338699186,2.319756101679003,4167,-23,25,-2,1.0,0.0,3.0,2.0,2.0,0.0,1.0,9.0
2619,-24_25_-1,48.87003062245107,2.3184063669693944,4246,-24,25,-1,1.0,0.0,3.0,1.0,2.0,0.0,0.0,7.0
2620,-25_25_0,48.869517906202965,2.3170566322597863,4330,-25,25,0,1.0,0.0,4.0,1.0,2.0,0.0,0.0,8.0
2621,-26_25_1,48.86900518995483,2.3157068975501773,4419,-26,25,1,1.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0
2622,-27_25_2,48.86849247370672,2.314357162840569,4513,-27,25,2,1.0,0.0,3.0,0.0,1.0,0.0,0.0,5.0
2623,-28_25_3,48.8679797574586,2.3130074281309603,4611,-28,25,3,1.0,0.0,5.0,1.0,1.0,0.0,0.0,8.0
2624,-29_25_4,48.86746704121048,2.3116576934213517,4714,-29,25,4,1.0,0.0,5.0,1.0,1.0,0.0,0.0,8.0
2625,-30_25_5,48.86695432496237,2.310307958711743,4821,-30,25,5,1.0,3.0,4.0,0.0,0.0,0.0,0.0,8.0
2626,4_26_-30,48.88541210989462,2.356198938838434,4886,4,26,-30,1.0,0.0,0.0,3.0,1.0,1.0,0.0,6.0
2627,3_26_-29,48.8848993936465,2.3548492041288256,4784,3,26,-29,1.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0
2628,2_26_-28,48.88438667739839,2.3534994694192166,4686,2,26,-28,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0
2629,1_26_-27,48.88387396115026,2.3521497347096085,4592,1,26,-27,1.0,1.0,2.0,2.0,1.0,0.0,0.0,7.0
2630,0_26_-26,48.883361244902154,2.3508,4503,0,26,-26,1.0,1.0,3.0,2.0,1.0,0.0,0.0,8.0
2631,-1_26_-25,48.88284852865403,2.3494502652903915,4419,-1,26,-25,1.0,1.0,3.0,4.0,1.0,1.0,0.0,11.0
2632,-2_26_-24,48.88233581240591,2.3481005305807834,4340,-2,26,-24,1.0,1.0,7.0,8.0,2.0,1.0,0.0,20.0
2633,-3_26_-23,48.88182309615779,2.3467507958711744,4267,-3,26,-23,1.0,2.0,7.0,8.0,2.0,1.0,0.0,21.0
2634,-4_26_-22,48.88131037990967,2.345401061161566,4199,-4,26,-22,1.0,2.0,10.0,10.0,4.0,1.0,1.0,29.0
2635,-5_26_-21,48.88079766366154,2.3440513264519574,4138,-5,26,-21,1.0,2.0,6.0,8.0,4.0,1.0,0.0,22.0
2636,-6_26_-20,48.880284947413436,2.3427015917423493,4084,-6,26,-20,1.0,1.0,5.0,8.0,3.0,1.0,2.0,21.0
2637,-7_26_-19,48.87977223116533,2.3413518570327403,4036,-7,26,-19,1.0,1.0,5.0,8.0,3.0,1.0,3.0,22.0
2638,-8_26_-18,48.8792595149172,2.340002122323132,3994,-8,26,-18,1.0,2.0,12.0,9.0,5.0,3.0,5.0,37.0
2639,-9_26_-17,48.87874679866909,2.338652387613523,3961,-9,26,-17,1.0,2.0,11.0,10.0,3.0,3.0,4.0,34.0
2640,-10_26_-16,48.87823408242096,2.3373026529039143,3934,-10,26,-16,1.0,2.0,9.0,9.0,3.0,3.0,1.0,28.0
2641,-11_26_-15,48.87772136617285,2.3359529181943057,3915,-11,26,-15,1.0,2.0,6.0,5.0,2.0,3.0,0.0,19.0
2642,-12_26_-14,48.877208649924725,2.3346031834846968,3903,-12,26,-14,1.0,1.0,2.0,6.0,1.0,1.0,0.0,12.0
2643,-13_26_-13,48.87669593367661,2.3332534487750887,3899,-13,26,-13,1.0,2.0,2.0,7.0,0.0,1.0,0.0,13.0
2644,-14_26_-12,48.87618321742849,2.33190371406548,3903,-14,26,-12,1.0,3.0,5.0,10.0,0.0,1.0,0.0,20.0
2645,-15_26_-11,48.875670501180366,2.330553979355872,3915,-15,26,-11,1.0,4.0,7.0,10.0,0.0,1.0,1.0,24.0
2646,-16_26_-10,48.87515778493226,2.329204244646263,3934,-16,26,-10,1.0,5.0,10.0,9.0,2.0,3.0,2.0,32.0
2647,-17_26_-9,48.87464506868414,2.3278545099366545,3961,-17,26,-9,1.0,4.0,7.0,8.0,2.0,2.0,1.0,25.0
2648,-18_26_-8,48.87413235243603,2.326504775227046,3994,-18,26,-8,1.0,3.0,6.0,7.0,3.0,3.0,1.0,24.0
2649,-19_26_-7,48.8736196361879,2.325155040517437,4036,-19,26,-7,1.0,3.0,7.0,3.0,3.0,4.0,2.0,23.0
2650,-20_26_-6,48.87310691993979,2.3238053058078285,4084,-20,26,-6,1.0,4.0,5.0,7.0,2.0,1.0,1.0,21.0
2651,-21_26_-5,48.872594203691655,2.3224555710982204,4138,-21,26,-5,1.0,3.0,8.0,9.0,2.0,1.0,2.0,26.0
2652,-22_26_-4,48.872081487443545,2.3211058363886115,4200,-22,26,-4,1.0,2.0,8.0,7.0,2.0,1.0,2.0,23.0
2653,-23_26_-3,48.87156877119543,2.319756101679003,4267,-23,26,-3,1.0,0.0,3.0,4.0,1.0,0.0,1.0,10.0
2654,-24_26_-2,48.87105605494731,2.3184063669693944,4340,-24,26,-2,1.0,0.0,3.0,1.0,1.0,0.0,0.0,6.0
2655,-25_26_-1,48.870543338699186,2.3170566322597863,4419,-25,26,-1,1.0,0.0,5.0,1.0,2.0,0.0,0.0,9.0
2656,-26_26_0,48.87003062245107,2.3157068975501773,4503,-26,26,0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,9.0
2657,-27_26_1,48.869517906202965,2.314357162840569,4592,-27,26,1,1.0,0.0,5.0,1.0,1.0,0.0,0.0,8.0
2658,-28_26_2,48.86900518995483,2.3130074281309603,4686,-28,26,2,1.0,4.0,7.0,2.0,2.0,0.0,1.0,17.0
2659,-29_26_3,48.86849247370672,2.3116576934213517,4784,-29,26,3,1.0,3.0,8.0,3.0,1.0,0.0,1.0,17.0
2660,-30_26_4,48.8679797574586,2.310307958711743,4886,-30,26,4,1.0,5.0,7.0,1.0,1.0,0.0,0.0,15.0
2661,3_27_-30,48.88592482614274,2.3548492041288256,4956,3,27,-30,1.0,0.0,1.0,3.0,2.0,0.0,0.0,7.0
2662,2_27_-29,48.88541210989462,2.3534994694192166,4859,2,27,-29,1.0,0.0,1.0,3.0,1.0,0.0,0.0,6.0
2663,1_27_-28,48.8848993936465,2.3521497347096085,4765,1,27,-28,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0
2664,0_27_-27,48.88438667739839,2.3508,4676,0,27,-27,1.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0
2665,-1_27_-26,48.88387396115026,2.3494502652903915,4592,-1,27,-26,1.0,2.0,2.0,3.0,0.0,1.0,0.0,9.0
2666,-2_27_-25,48.883361244902154,2.3481005305807834,4513,-2,27,-25,1.0,2.0,3.0,7.0,2.0,2.0,0.0,17.0
2667,-3_27_-24,48.88284852865403,2.3467507958711744,4439,-3,27,-24,1.0,1.0,4.0,11.0,3.0,2.0,0.0,22.0
2668,-4_27_-23,48.88233581240591,2.345401061161566,4371,-4,27,-23,1.0,0.0,6.0,10.0,4.0,1.0,0.0,22.0
2669,-5_27_-22,48.88182309615779,2.3440513264519574,4309,-5,27,-22,1.0,0.0,8.0,10.0,2.0,0.0,0.0,21.0
2670,-6_27_-21,48.88131037990967,2.3427015917423493,4253,-6,27,-21,1.0,1.0,6.0,7.0,4.0,1.0,2.0,22.0
2671,-7_27_-20,48.88079766366154,2.3413518570327403,4203,-7,27,-20,1.0,1.0,4.0,7.0,4.0,1.0,2.0,20.0
2672,-8_27_-19,48.880284947413436,2.340002122323132,4160,-8,27,-19,1.0,0.0,6.0,6.0,8.0,0.0,3.0,24.0
2673,-9_27_-18,48.87977223116533,2.338652387613523,4124,-9,27,-18,1.0,1.0,11.0,8.0,10.0,1.0,6.0,38.0
2674,-10_27_-17,48.8792595149172,2.3373026529039143,4095,-10,27,-17,1.0,3.0,11.0,9.0,9.0,1.0,4.0,38.0
2675,-11_27_-16,48.87874679866909,2.3359529181943057,4073,-11,27,-16,1.0,5.0,8.0,5.0,5.0,2.0,2.0,28.0
2676,-12_27_-15,48.87823408242096,2.3346031834846968,4058,-12,27,-15,1.0,3.0,4.0,7.0,3.0,1.0,2.0,21.0
2677,-13_27_-14,48.87772136617285,2.3332534487750887,4050,-13,27,-14,1.0,3.0,3.0,8.0,0.0,1.0,0.0,16.0
2678,-14_27_-13,48.877208649924725,2.33190371406548,4050,-14,27,-13,1.0,1.0,4.0,7.0,0.0,1.0,0.0,14.0
2679,-15_27_-12,48.87669593367661,2.330553979355872,4058,-15,27,-12,1.0,6.0,8.0,9.0,0.0,1.0,0.0,25.0
2680,-16_27_-11,48.87618321742849,2.329204244646263,4073,-16,27,-11,1.0,6.0,10.0,9.0,0.0,1.0,0.0,27.0
2681,-17_27_-10,48.875670501180366,2.3278545099366545,4095,-17,27,-10,1.0,5.0,9.0,10.0,2.0,3.0,1.0,31.0
2682,-18_27_-9,48.87515778493226,2.326504775227046,4124,-18,27,-9,1.0,4.0,3.0,5.0,2.0,3.0,1.0,19.0
2683,-19_27_-8,48.87464506868414,2.325155040517437,4160,-19,27,-8,1.0,2.0,5.0,6.0,3.0,3.0,0.0,20.0
2684,-20_27_-7,48.87413235243603,2.3238053058078285,4203,-20,27,-7,1.0,3.0,7.0,11.0,2.0,2.0,0.0,26.0
2685,-21_27_-6,48.8736196361879,2.3224555710982204,4253,-21,27,-6,1.0,3.0,7.0,10.0,2.0,2.0,1.0,26.0
2686,-22_27_-5,48.87310691993979,2.3211058363886115,4309,-22,27,-5,1.0,4.0,8.0,9.0,2.0,1.0,1.0,26.0
2687,-23_27_-4,48.872594203691655,2.319756101679003,4371,-23,27,-4,1.0,1.0,1.0,5.0,1.0,0.0,0.0,9.0
2688,-24_27_-3,48.872081487443545,2.3184063669693944,4439,-24,27,-3,1.0,0.0,5.0,0.0,2.0,0.0,0.0,8.0
2689,-25_27_-2,48.87156877119543,2.3170566322597863,4513,-25,27,-2,1.0,0.0,6.0,0.0,2.0,0.0,0.0,9.0
2690,-26_27_-1,48.87105605494731,2.3157068975501773,4592,-26,27,-1,1.0,0.0,6.0,0.0,2.0,0.0,0.0,9.0
2691,-27_27_0,48.870543338699186,2.314357162840569,4676,-27,27,0,1.0,3.0,12.0,1.0,4.0,0.0,0.0,21.0
2692,-28_27_1,48.87003062245107,2.3130074281309603,4765,-28,27,1,1.0,5.0,11.0,3.0,4.0,0.0,1.0,25.0
2693,-29_27_2,48.869517906202965,2.3116576934213517,4859,-29,27,2,1.0,6.0,11.0,3.0,2.0,0.0,1.0,24.0
